x,y,inside
0.47634491,0.30587062,1
0.94252634,0.62704676,0
0.38595659,0.21768174,1
0.65376830,0.31597692,1
0.09108932,0.27003011,1
0.95480472,0.12274228,1
0.07179107,0.07147723,1
0.35146457,0.86800206,1
0.35103494,0.80511880,1
0.64992338,0.10631362,1
0.18893920,0.61464679,1
0.43661857,0.96475911,0
0.09232906,0.23310313,1
0.21409194,0.08672760,1
0.48681074,0.57188457,1
0.60182405,0.01553371,1
0.71261549,0.73981291,0
0.10175266,0.40346608,1
0.47035140,0.72710383,1
0.55800682,0.29156402,1
0.06176953,0.85542578,1
0.04440613,0.78305691,1
0.49852329,0.72944266,1
0.82391924,0.65957510,0
0.17117974,0.05654151,1
0.25722882,0.40664387,1
0.96857584,0.65757608,0
0.80433631,0.04036898,1
0.97430825,0.16337539,1
0.75666916,0.33818749,1
0.59137630,0.17080057,1
0.62085515,0.15698259,1
0.56109613,0.56245065,1
0.83025688,0.67171323,0
0.24086568,0.35059398,1
0.86496639,0.89583677,0
0.46570203,0.31397370,1
0.37271598,0.56771970,1
0.09205745,0.11485019,1
0.46989271,0.73228592,1
0.87993753,0.21567450,1
0.60666776,0.77482700,1
0.19776662,0.95710683,1
0.90904605,0.71383494,0
0.68961883,0.63251638,1
0.44317678,0.94090468,0
0.09028943,0.58821011,1
0.96329236,0.35281843,0
0.20773496,0.44530925,1
0.03740088,0.22971635,1
0.04969399,0.70718408,1
0.02768921,0.24005908,1
0.47791049,0.03586445,1
0.60699463,0.56715393,1
0.89215022,0.92385656,0
0.45949984,0.56878483,1
0.23056592,0.91497260,1
0.53329229,0.95518458,0
0.10156730,0.20040312,1
0.77232641,0.09342162,1
0.75902963,0.29489172,1
0.32021263,0.95172834,0
0.67751437,0.36382723,1
0.09510673,0.84725791,1
0.43966359,0.68823737,1
0.45991674,0.94084144,0
0.81688911,0.51444095,1
0.71796215,0.24151617,1
0.17344441,0.98924422,0
0.54085106,0.05371754,1
0.71912706,0.45568022,1
0.24950486,0.91783851,1
0.69943285,0.50882554,1
0.06565895,0.37685636,1
0.92561489,0.07955324,1
0.74891937,0.96899503,0
0.12963094,0.06998254,1
0.76692295,0.80164051,0
0.94624603,0.91675043,0
0.72380179,0.57253236,1
0.36783129,0.15878877,1
0.58364511,0.78656787,1
0.13604522,0.71013236,1
0.30778059,0.50673610,1
0.91727984,0.99583513,0
0.88905638,0.01441138,1
0.81524396,0.95353353,0
0.85977286,0.32184181,1
0.59969145,0.95250058,0
0.01157797,0.30278200,1
0.50617474,0.69718230,1
0.63334268,0.94899935,0
0.87503797,0.53162575,0
0.23541623,0.16963895,1
0.63104278,0.33076683,1
0.64514488,0.66804665,1
0.50536531,0.85258651,1
0.84072429,0.31758031,1
0.77626908,0.58423835,1
0.18038641,0.29507837,1
0.57715851,0.33864272,1
0.84791291,0.64005655,0
0.98160237,0.43034819,0
0.57270193,0.69716275,1
0.75869548,0.34685192,1
0.39951161,0.08425759,1
0.77009058,0.66949594,0
0.06349400,0.47021481,1
0.38516676,0.34510979,1
0.94670576,0.64227986,0
0.43611628,0.68730062,1
0.08748027,0.69880188,1
0.76625186,0.66595584,0
0.52103341,0.14534679,1
0.92073387,0.85016710,0
0.08681240,0.67399931,1
0.99926841,0.10861874,0
0.44756398,0.67825353,1
0.80273378,0.99547881,0
0.77669752,0.89384085,0
0.99846750,0.99007785,0
0.90339530,0.56075621,0
0.50266975,0.50349081,1
0.26136869,0.30866241,1
0.35426044,0.70524174,1
0.23987272,0.01193980,1
0.25959191,0.69001329,1
0.69135678,0.87689328,0
0.53221363,0.90531963,0
0.47524822,0.23749825,1
0.51341176,0.39138129,1
0.76750988,0.46167326,1
0.45958388,0.10475182,1
0.49023291,0.88857210,0
0.07698047,0.98241931,1
0.32394624,0.62445223,1
0.62062770,0.71515089,1
0.52022946,0.73968375,1
0.35636765,0.33294904,1
0.63937312,0.05498893,1
0.20032580,0.62570268,1
0.82674754,0.90126532,0
0.35066745,0.32501438,1
0.70490360,0.29970682,1
0.57169509,0.62513310,1
0.16773477,0.88690090,1
0.53670460,0.12003187,1
0.69818282,0.62434822,1
0.99265081,0.04490369,1
0.51843131,0.40491089,1
0.29332277,0.60270894,1
0.61534864,0.59406441,1
0.08648760,0.08505202,1
0.43984163,0.16273861,1
0.70291603,0.57663465,1
0.15626569,0.04163478,1
0.91899484,0.66441423,0
0.56331193,0.01461553,1
0.80067158,0.03979710,1
0.85859275,0.48245686,1
0.75441468,0.86610973,0
0.54843473,0.51203477,1
0.81411076,0.44822413,1
0.66550839,0.98854518,0
0.18059447,0.72232884,1
0.08624110,0.79496425,1
0.87657517,0.82767916,0
0.24230790,0.63689393,1
0.26097041,0.27610561,1
0.70830780,0.41142362,1
0.66812378,0.50464201,1
0.27702045,0.71254599,1
0.57215226,0.52046359,1
0.28562844,0.21019346,1
0.13725866,0.15039192,1
0.28471142,0.58295202,1
0.94520587,0.56904018,0
0.32935184,0.64449352,1
0.11048003,0.75954396,1
0.53173637,0.82947761,1
0.82693988,0.88472253,0
0.85445893,0.61068696,0
0.59172451,0.57829303,1
0.37135333,0.69885361,1
0.43549168,0.28044772,1
0.38602149,0.10401797,1
0.28975406,0.70476806,1
0.71715653,0.95600086,0
0.29215345,0.52239650,1
0.68433887,0.25005096,1
0.78649473,0.48464179,1
0.97967726,0.79496837,0
0.49927256,0.81937414,1
0.02527520,0.99367225,1
0.48732343,0.41670227,1
0.04341852,0.95627588,1
0.81117851,0.09922917,1
0.15959300,0.69092149,1
0.11045125,0.22218704,1
0.21931969,0.79018342,1
0.78823805,0.13352789,1
0.28938070,0.45697671,1
0.36020422,0.64517742,1
0.07602366,0.29146168,1
0.76342541,0.81748611,0
0.26962316,0.06448651,1
0.97577828,0.90629750,0
0.08470301,0.61884582,1
0.29813534,0.16441958,1
0.73010987,0.48310384,1
0.12072831,0.28045136,1
0.50900984,0.99650276,0
0.34971577,0.85197777,1
0.89922273,0.33324540,1
0.76998973,0.79422212,0
0.54421693,0.90847284,0
0.73492873,0.99075729,0
0.00070856,0.38382795,1
0.90425134,0.94621605,0
0.47927403,0.27779415,1
0.18201430,0.69919115,1
0.30834380,0.71001637,1
0.53409356,0.29768744,1
0.70863342,0.19748327,1
0.41623607,0.20267612,1
0.87832034,0.81527686,0
0.98629040,0.72874069,0
0.73875570,0.51002371,1
0.00198604,0.01179205,1
0.49019104,0.16847247,1
0.53226590,0.93173784,0
0.92745405,0.95282859,0
0.08125106,0.37167075,1
0.96749562,0.16949685,1
0.76734352,0.11164556,1
0.28854331,0.31503418,1
0.64142865,0.50463593,1
0.32039580,0.19828048,1
0.76045126,0.04224102,1
0.91821545,0.64506561,0
0.03396283,0.89200884,1
0.39126348,0.19030747,1
0.09167069,0.84108227,1
0.50199962,0.39853597,1
0.66578645,0.06501797,1
0.30132693,0.72010076,1
0.01992665,0.72661901,1
0.87028438,0.27992550,1
0.29359213,0.83512902,1
0.04080428,0.22296122,1
0.06547501,0.64613807,1
0.68821806,0.26831549,1
0.85018820,0.02455166,1
0.75899720,0.50119305,1
0.82606316,0.91393238,0
0.92452723,0.09934743,1
0.12769069,0.79530215,1
0.88516438,0.51553345,0
0.68932176,0.16802032,1
0.54004860,0.06533322,1
0.87395042,0.04496183,1
0.60457844,0.22500475,1
0.51235133,0.90145069,0
0.19080743,0.99685490,0
0.63347995,0.68978852,1
0.34808999,0.79206371,1
0.42743987,0.82874984,1
0.08170474,0.92297608,1
0.01496730,0.24372244,1
0.53568029,0.57110775,1
0.68337607,0.34156093,1
0.33634272,0.60876083,1
0.90530694,0.42056817,1
0.76748288,0.78575206,0
0.85714412,0.16856058,1
0.72315699,0.01097700,1
0.77671862,0.64414960,0
0.59184581,0.25079072,1
0.72974265,0.18570811,1
0.06213045,0.34980041,1
0.85963047,0.95397401,0
0.11958957,0.33448178,1
0.86297441,0.62752831,0
0.59458494,0.82325059,0
0.72180206,0.25920558,1
0.47760558,0.05511841,1
0.75240856,0.83021581,0
0.87010992,0.25539792,1
0.15700321,0.79893285,1
0.46517479,0.64056760,1
0.60378122,0.79124296,1
0.81859368,0.57680601,0
0.36712044,0.69223714,1
0.65926069,0.54746252,1
0.95474285,0.00805815,1
0.88383585,0.07042452,1
0.95081425,0.85005432,0
0.40850601,0.70223093,1
0.72354490,0.37023574,1
0.47607037,0.84547675,1
0.88384724,0.65638429,0
0.94431347,0.49304965,0
0.68609297,0.24821712,1
0.69995207,0.41482601,1
0.30750939,0.55152220,1
0.78883785,0.44221675,1
0.88523668,0.56145537,0
0.33013546,0.32277867,1
0.54482150,0.48147547,1
0.08477172,0.27475509,1
0.40796837,0.62703001,1
0.45988026,0.13405037,1
0.48898426,0.34141365,1
0.58217669,0.41016924,1
0.48425823,0.32042503,1
0.08627987,0.20528395,1
0.35427484,0.61590540,1
0.91169792,0.41934016,0
0.50061971,0.83676255,1
0.27281502,0.57013673,1
0.22375266,0.65123886,1
0.43242475,0.02636851,1
0.13886389,0.91058844,1
0.86705768,0.85598272,0
0.69548106,0.23850496,1
0.38730282,0.50415391,1
0.12115937,0.59377164,1
0.45656681,0.57862425,1
0.05002591,0.40120324,1
0.72990686,0.93604678,0
0.58943319,0.91340846,0
0.92984945,0.41134956,0
0.58415627,0.09008195,1
0.40981066,0.97551006,0
0.49709114,0.07612231,1
0.67590457,0.10615711,1
0.71777833,0.68258476,1
0.23359998,0.25590965,1
0.13827178,0.12862153,1
0.11384885,0.79309165,1
0.30724335,0.28580791,1
0.81587267,0.14947815,1
0.92697591,0.56772977,0
0.62885970,0.34573901,1
0.29252046,0.08387817,1
0.71417719,0.23949648,1
0.93228614,0.47017297,0
0.80579603,0.56099826,1
0.64506280,0.55085373,1
0.71629286,0.36323696,1
0.06491955,0.51259488,1
0.15531257,0.14644895,1
0.95788854,0.38300169,0
0.00822434,0.38283232,1
0.24738142,0.44997501,1
0.20904487,0.28968713,1
0.78457242,0.63701415,0
0.68868589,0.12508596,1
0.20568962,0.97592545,1
0.87030065,0.98143172,0
0.49787155,0.88714784,0
0.46454662,0.14318050,1
0.58874357,0.88285667,0
0.96301198,0.28245571,0
0.99218684,0.09867050,1
0.49590355,0.87439382,0
0.73285478,0.41460958,1
0.99397057,0.65313715,0
0.78895527,0.27514705,1
0.52389622,0.47376341,1
0.70447874,0.96583503,0
0.87125599,0.53895837,0
0.79170406,0.25560096,1
0.28621387,0.39946505,1
0.76178396,0.03647205,1
0.33669344,0.71615726,1
0.82768101,0.72372502,0
0.92263687,0.15860780,1
0.31315276,0.60769993,1
0.14136711,0.25693372,1
0.47452036,0.23433620,1
0.33108339,0.42157465,1
0.71011198,0.51053500,1
0.07090750,0.39680129,1
0.54888630,0.59765041,1
0.99703097,0.27999845,0
0.62441570,0.34681639,1
0.00441795,0.12073983,1
0.84916484,0.02735827,1
0.57346541,0.32696790,1
0.66411138,0.97402346,0
0.07622718,0.71020871,1
0.29977718,0.01931408,1
0.04399753,0.97185040,1
0.46348575,0.61892885,1
0.70724612,0.93550360,0
0.46102905,0.98034865,0
0.11587213,0.27460644,1
0.90284830,0.69169521,0
0.50328463,0.75540560,1
0.89735264,0.22855131,1
0.25590357,0.62699056,1
0.29233709,0.43126979,1
0.75118947,0.04249366,1
0.50210023,0.94963145,0
0.63551933,0.57375175,1
0.30745664,0.37418318,1
0.98826885,0.82144701,0
0.66122949,0.98100829,0
0.09188368,0.68529576,1
0.27242666,0.97234899,0
0.94442868,0.47968140,0
0.10770939,0.73405439,1
0.40606165,0.42267630,1
0.54623789,0.89595991,0
0.17567222,0.93695635,1
0.21879211,0.03124518,1
0.91612351,0.16004908,1
0.07600707,0.55162996,1
0.79885292,0.46391186,1
0.14163002,0.07817160,1
0.91094273,0.37110153,1
0.79130912,0.48560637,1
0.83730507,0.71534562,0
0.57086074,0.83088130,0
0.36577848,0.09421064,1
0.57161391,0.12417364,1
0.86920106,0.34774560,1
0.25845206,0.29388666,1
0.12583876,0.86639380,1
0.65118009,0.15722308,1
0.96672255,0.77768826,0
0.60184681,0.04373156,1
0.97038698,0.32013544,0
0.22211404,0.33109567,1
0.95538568,0.21219018,1
0.94972098,0.15344672,1
0.64763135,0.01699876,1
0.33021119,0.93698591,1
0.46712133,0.41801295,1
0.38672543,0.82111323,1
0.00934756,0.36675400,1
0.09530637,0.85298908,1
0.08640660,0.47685805,1
0.48723158,0.39293948,1
0.13483319,0.39592555,1
0.07248358,0.19213188,1
0.11367253,0.05618724,1
0.16117319,0.21935911,1
0.54127657,0.09496681,1
0.11471926,0.71002841,1
0.41229871,0.37339377,1
0.16031840,0.12100910,1
0.66153347,0.55694401,1
0.68930840,0.01722008,1
0.23474611,0.66329384,1
0.01667022,0.70836598,1
0.89488339,0.56951386,0
0.36293247,0.18293332,1
0.04087073,0.80890971,1
0.11368571,0.46799004,1
0.18639514,0.21680033,1
0.27730578,0.96267605,0
0.77246684,0.15716319,1
0.26286578,0.17754185,1
0.97127819,0.59231758,0
0.26409584,0.27019551,1
0.19627294,0.33079660,1
0.95860046,0.36025503,0
0.41468003,0.01257668,1
0.18580274,0.67494732,1
0.45644873,0.63206363,1
0.61967736,0.60767967,1
0.10296888,0.43125471,1
0.28825927,0.38801041,1
0.82524860,0.72045892,0
0.91553396,0.04147169,1
0.70975375,0.38245091,1
0.77907443,0.31491688,1
0.64523923,0.90474850,0
0.83975250,0.26695949,1
0.05943904,0.28204188,1
0.58452189,0.14473581,1
0.77759206,0.08839253,1
0.27585995,0.71199119,1
0.63548332,0.93665302,0
0.08259010,0.98345774,1
0.99780220,0.26544702,0
0.36648911,0.75218129,1
0.83497751,0.08579950,1
0.99009824,0.32453766,0
0.93574178,0.01428395,1
0.31486654,0.34832776,1
0.74832898,0.13130248,1
0.44583353,0.01921370,1
0.60555434,0.50718910,1
0.20179133,0.72133434,1
0.29883325,0.51967174,1
0.77175868,0.95159400,0
0.21268837,0.45726717,1
0.29938444,0.10000216,1
0.71207958,0.14853366,1
0.06134919,0.00705095,1
0.85031700,0.23602882,1
0.58740568,0.99951363,0
0.62811428,0.22062714,1
0.22540370,0.99196428,0
0.77704728,0.27839631,1
0.44675371,0.48008454,1
0.88527876,0.10766017,1
0.87772781,0.03595359,1
0.36363384,0.97473449,0
0.92170161,0.18579207,1
0.92000121,0.27268049,1
0.24469468,0.52058506,1
0.64856744,0.12268538,1
0.96417546,0.25426766,1
0.14016674,0.26820913,1
0.18504696,0.50838298,1
0.17259037,0.34059229,1
0.86967057,0.16536731,1
0.53835732,0.19963989,1
0.57991308,0.89456552,0
0.30757913,0.96070457,0
0.79118735,0.18721405,1
0.69039583,0.96440184,0
0.48553908,0.31047890,1
0.82961291,0.73290610,0
0.82737792,0.10300662,1
0.30885485,0.84884971,1
0.32699206,0.80010593,1
0.07056927,0.94847482,1
0.20844127,0.51018697,1
0.60680729,0.93823642,0
0.32570553,0.74141753,1
0.48891407,0.63509995,1
0.51593351,0.54849720,1
0.08175121,0.93274212,1
0.12531064,0.51385814,1
0.29011962,0.32314214,1
0.06762068,0.89481574,1
0.21115527,0.87139165,1
0.90883124,0.90943825,0
0.35101509,0.56219083,1
0.62172097,0.40312913,1
0.43552181,0.85134274,1
0.30518872,0.13770233,1
0.56870270,0.86371809,0
0.92092121,0.77236634,0
0.30419728,0.20815565,1
0.41796893,0.81701314,1
0.16464947,0.68494362,1
0.37011954,0.48855618,1
0.98148197,0.66805375,0
0.77807134,0.79490763,0
0.41391689,0.73696977,1
0.85465986,0.61466271,0
0.66011810,0.13399014,1
0.36093214,0.87237722,1
0.34866244,0.18764023,1
0.38186011,0.47843438,1
0.81744581,0.55427074,1
0.37740734,0.40860832,1
0.40591571,0.52661693,1
0.16998596,0.69789588,1
0.64767545,0.82835346,0
0.67135280,0.76319975,0
0.02748088,0.90236270,1
0.00244831,0.78978699,1
0.40722215,0.12294801,1
0.14140485,0.59764636,1
0.36965287,0.54293668,1
0.00910594,0.25956950,1
0.79134309,0.46217281,1
0.91102308,0.97389716,0
0.71564150,0.78096932,0
0.41213909,0.67479247,1
0.58431661,0.42643687,1
0.53407860,0.61429763,1
0.63884348,0.55130893,1
0.87172276,0.00516671,1
0.25802007,0.19562013,1
0.26123747,0.34129477,1
0.34572631,0.39205468,1
0.04535582,0.88684845,1
0.37208137,0.83506590,1
0.91043144,0.37551397,1
0.78610247,0.86156976,0
0.85635698,0.27797547,1
0.48900026,0.59369862,1
0.93792343,0.55611968,0
0.80647719,0.77064055,0
0.81622928,0.82594079,0
0.31429967,0.42453209,1
0.64725602,0.62880093,1
0.93630725,0.13889131,1
0.65056175,0.12343337,1
0.72497630,0.35599703,1
0.06322087,0.02639476,1
0.17392698,0.45091099,1
0.90428597,0.55968368,0
0.60286462,0.25063232,1
0.84160912,0.28258881,1
0.43773779,0.18035597,1
0.80776882,0.01766091,1
0.14064780,0.56655085,1
0.77227771,0.27476516,1
0.93756562,0.23829331,1
0.14108911,0.01866921,1
0.58205652,0.37015688,1
0.34121335,0.31795159,1
0.29296771,0.58953398,1
0.65056336,0.92956084,0
0.33209020,0.77629882,1
0.79738432,0.58826333,1
0.35949335,0.12380860,1
0.00316725,0.44709963,1
0.56061876,0.22659545,1
0.15428801,0.54380429,1
0.73107016,0.43077186,1
0.90704602,0.27648583,1
0.25514734,0.10568408,1
0.96160823,0.14040145,1
0.05635500,0.72228414,1
0.37389582,0.31357348,1
0.35605228,0.08107673,1
0.92814136,0.96262711,0
0.23846583,0.24689379,1
0.05609221,0.70491540,1
0.78779203,0.87228239,0
0.96380234,0.05830519,1
0.38050425,0.47382876,1
0.34480318,0.38439956,1
0.01555707,0.10145068,1
0.48718366,0.87264293,1
0.57391030,0.81278729,1
0.92295176,0.64802915,0
0.72288388,0.09297314,1
0.81855673,0.25338280,1
0.71878576,0.00786001,1
0.76021761,0.04512436,1
0.00458589,0.40992108,1
0.75698721,0.04593978,1
0.70221490,0.55375183,1
0.23095939,0.32860386,1
0.27790269,0.80437642,1
0.38898087,0.10534335,1
0.73700672,0.74687624,0
0.57542288,0.84060037,0
0.80976796,0.66387194,0
0.39959523,0.96787000,0
0.61893064,0.99593765,0
0.75289947,0.20325702,1
0.64210534,0.03086347,1
0.62277853,0.88347030,0
0.54566467,0.84169042,0
0.13417345,0.62170774,1
0.59016281,0.68832099,1
0.98713517,0.94276452,0
0.70861340,0.37797663,1
0.85942143,0.86379057,0
0.41849709,0.53602284,1
0.84332740,0.24715461,1
0.07127479,0.76834249,1
0.74021399,0.85094506,0
0.96412414,0.08438764,1
0.72046590,0.81016344,0
0.47440037,0.08651302,1
0.71844244,0.68402416,1
0.75710410,0.25395328,1
0.63353378,0.90205532,0
0.98566961,0.06393714,1
0.44212765,0.77257794,1
0.98627150,0.44997263,0
0.39670745,0.34415868,1
0.20658582,0.05047878,1
0.06544141,0.88700563,1
0.63981295,0.72518212,1
0.14813012,0.51235211,1
0.51032716,0.95835465,0
0.89909941,0.28564537,1
0.85611480,0.16451311,1
0.27204961,0.98923063,0
0.73673356,0.26582083,1
0.86971796,0.82885712,0
0.58500880,0.31471983,1
0.07666851,0.25587481,1
0.11937779,0.55765975,1
0.10479058,0.63962317,1
0.28534883,0.01853145,1
0.11713790,0.45767137,1
0.93808120,0.22545575,1
0.25764111,0.93039006,1
0.11110814,0.77753359,1
0.75229156,0.90907854,0
0.88349491,0.87046599,0
0.97183245,0.42379966,0
0.09755898,0.50137323,1
0.55968982,0.12553996,1
0.45820969,0.54724061,1
0.07935756,0.79254806,1
0.18899262,0.58174139,1
0.69997448,0.73687452,0
0.22140722,0.40954587,1
0.19053896,0.96154130,1
0.36517575,0.57513016,1
0.73853683,0.35169175,1
0.74289376,0.42217338,1
0.55761462,0.53965718,1
0.57708257,0.52308452,1
0.65850103,0.20581716,1
0.23742379,0.38050699,1
0.49699479,0.66201472,1
0.36197364,0.93549633,0
0.15037593,0.19902374,1
0.26855862,0.47339809,1
0.70257175,0.00826651,1
0.30812934,0.03042396,1
0.48884836,0.74591976,1
0.45371750,0.17547430,1
0.61884081,0.15367691,1
0.24581987,0.56144446,1
0.61806214,0.51573831,1
0.34162247,0.10294980,1
0.71825451,0.69562566,1
0.16153325,0.30973396,1
0.47855693,0.82061440,1
0.97094965,0.18379708,1
0.07380212,0.80457932,1
0.96172863,0.88691694,0
0.35631317,0.65157276,1
0.26345953,0.55383438,1
0.93382037,0.70414597,0
0.55297363,0.12360541,1
0.42776492,0.83419228,1
0.99993145,0.44026798,0
0.40506858,0.89856935,1
0.04717100,0.27281988,1
0.92468011,0.47961006,0
0.37425551,0.84744203,1
0.38586903,0.18634839,1
0.62544715,0.54777348,1
0.15474954,0.25172085,1
0.04212588,0.39262620,1
0.55592513,0.33429736,1
0.38309559,0.78045726,1
0.01521365,0.99368054,1
0.49465689,0.66450840,1
0.38888493,0.96640062,0
0.69832885,0.74676931,0
0.84210944,0.77686101,0
0.08728280,0.21366788,1
0.27071920,0.21098410,1
0.08878173,0.73876572,1
0.40199497,0.46745643,1
0.51272637,0.17593551,1
0.11308846,0.82831323,1
0.48996726,0.59101760,1
0.83436859,0.88298023,0
0.39053968,0.53863865,1
0.96493834,0.64182073,0
0.99576092,0.22162995,0
0.51480281,0.55625904,1
0.81820583,0.33138466,1
0.77325177,0.95314157,0
0.19875540,0.59679300,1
0.12253780,0.12980282,1
0.27922767,0.63353831,1
0.52629244,0.78022176,1
0.50355721,0.20238130,1
0.12647451,0.44101411,1
0.58256125,0.96083903,0
0.63279092,0.63915211,1
0.81934476,0.54547000,1
0.10977854,0.11217178,1
0.67704475,0.56583148,1
0.64567512,0.37007159,1
0.52192438,0.92448926,0
0.12958902,0.74323571,1
0.83839494,0.88042027,0
0.89826703,0.18623039,1
0.44173598,0.86834008,1
0.54675084,0.86366659,0
0.15403767,0.53235573,1
0.77437991,0.55903488,1
0.14976074,0.40559644,1
0.13431685,0.20164777,1
0.04903945,0.24774450,1
0.44379780,0.54001892,1
0.14537677,0.25727335,1
0.41881761,0.21827365,1
0.30464828,0.55688196,1
0.99427956,0.32892704,0
0.06790808,0.57736707,1
0.66234469,0.27794960,1
0.19668503,0.75088924,1
0.70995045,0.60484040,1
0.46255600,0.99292821,0
0.84684831,0.12185916,1
0.96500719,0.85446346,0
0.19379839,0.65883017,1
0.89462006,0.60388702,0
0.68770152,0.05586443,1
0.13473214,0.13645676,1
0.05162423,0.81930518,1
0.85155088,0.56862688,0
0.86424077,0.42049128,1
0.10967455,0.11665268,1
0.12941328,0.20951846,1
0.48329476,0.43226808,1
0.28735387,0.01281208,1
0.87535447,0.00481957,1
0.64669061,0.80710512,0
0.66507363,0.92316699,0
0.19975314,0.26259080,1
0.56594473,0.18770041,1
0.97120702,0.54976481,0
0.16684976,0.86232632,1
0.61107641,0.12033754,1
0.03143236,0.66398048,1
0.07507196,0.92990577,1
0.65635467,0.03513336,1
0.87535536,0.53425837,0
0.61088222,0.68465555,1
0.77540952,0.43552902,1
0.35331559,0.78785199,1
0.00107988,0.67472106,1
0.04935872,0.14623503,1
0.87473589,0.15896577,1
0.70453203,0.99652177,0
0.75423044,0.90880603,0
0.78342962,0.03043174,1
0.81857628,0.06376298,1
0.35334727,0.60888320,1
0.61519128,0.56718898,1
0.51913404,0.85285848,1
0.83864075,0.93336058,0
0.91082245,0.75123018,0
0.27411452,0.55099356,1
0.55617297,0.57695156,1
0.29920077,0.45481762,1
0.90525919,0.03483679,1
0.30258086,0.50365889,1
0.91902930,0.81302553,0
0.21202047,0.94161415,1
0.07852874,0.85350746,1
0.06371874,0.55209011,1
0.75062400,0.57655257,1
0.43335637,0.79945773,1
0.55371076,0.02724793,1
0.66343933,0.90560788,0
0.50944144,0.18509862,1
0.84428996,0.25371048,1
0.42345050,0.53591317,1
0.92475092,0.24010220,1
0.31495562,0.12056593,1
0.63633460,0.53270096,1
0.74096298,0.58259821,1
0.20952424,0.02102136,1
0.43203360,0.59891135,1
0.75427020,0.88278157,0
0.06899121,0.85288465,1
0.31989568,0.78269339,1
0.50439072,0.12521577,1
0.08049221,0.95092595,1
0.37409830,0.11285130,1
0.94515079,0.67456073,0
0.09541646,0.75229818,1
0.14681442,0.29183289,1
0.41707090,0.06150957,1
0.28307846,0.96407557,0
0.77666909,0.12417173,1
0.94792968,0.74683475,0
0.41625890,0.80356604,1
0.25155726,0.68058151,1
0.72988766,0.46862122,1
